order_id,order_date,ship_date,ship_mode,customer_id,segment,postal_code,product_id,sales,quantity,discount,profit
US-2020-164763,2020-03-17,2020-03-21,Standard Class,MH-17440,Corporate,39212,OFF-PA-10003349,12.96,2,0,6.3504
US-2020-164763,2020-03-17,2020-03-21,Standard Class,MH-17440,Corporate,39212,OFF-PA-10003063,16,4,0,7.68
US-2020-164763,2020-03-17,2020-03-21,Standard Class,MH-17440,Corporate,39212,OFF-AP-10003971,32.67,3,0,8.4942
CA-2020-127859,2020-03-17,2020-03-20,Second Class,QJ-19255,Corporate,19134,OFF-PA-10003641,126.624,6,0.2,41.1528
CA-2020-145317,2020-03-18,2020-03-23,Standard Class,SM-20320,Home Office,32216,TEC-MA-10003626,821.3,4,0.5,-16.426
CA-2020-145317,2020-03-18,2020-03-23,Standard Class,SM-20320,Home Office,32216,TEC-MA-10002412,22638.48,6,0.5,-1811.0784
CA-2020-145317,2020-03-18,2020-03-23,Standard Class,SM-20320,Home Office,32216,OFF-PA-10001804,21.376,4,0.2,7.4816
CA-2020-145317,2020-03-18,2020-03-23,Standard Class,SM-20320,Home Office,32216,OFF-AR-10003183,8.016,3,0.2,1.002
CA-2020-145317,2020-03-18,2020-03-23,Standard Class,SM-20320,Home Office,32216,FUR-FU-10004270,30.768,2,0.2,8.0766
CA-2020-145317,2020-03-18,2020-03-23,Standard Class,SM-20320,Home Office,32216,OFF-FA-10003112,18.936,3,0.2,5.9175
CA-2020-145317,2020-03-18,2020-03-23,Standard Class,SM-20320,Home Office,32216,FUR-FU-10001986,122.352,3,0.2,15.294
CA-2020-111871,2020-03-18,2020-03-21,Second Class,EK-13795,Home Office,94110,FUR-BO-10004218,1198.33,10,0.15,70.49
US-2020-131275,2020-03-18,2020-03-24,Standard Class,SC-20050,Home Office,91505,FUR-FU-10004597,111,2,0,14.43
US-2020-131275,2020-03-18,2020-03-24,Standard Class,SC-20050,Home Office,91505,TEC-MA-10001148,1279.968,4,0.2,415.9896
US-2020-131275,2020-03-18,2020-03-24,Standard Class,SC-20050,Home Office,91505,OFF-ST-10000078,1856.19,7,0,334.1142
CA-2020-103989,2020-03-19,2020-03-21,First Class,MC-17605,Corporate,33801,TEC-PH-10004667,323.976,3,0.2,28.3479
CA-2020-103989,2020-03-19,2020-03-21,First Class,MC-17605,Corporate,33801,OFF-LA-10000443,11.808,4,0.2,3.9852
CA-2020-103989,2020-03-19,2020-03-21,First Class,MC-17605,Corporate,33801,OFF-ST-10000918,26.16,3,0.2,1.962
CA-2020-103989,2020-03-19,2020-03-21,First Class,MC-17605,Corporate,33801,OFF-BI-10001196,33.57,5,0.7,-25.737
CA-2020-103989,2020-03-19,2020-03-21,First Class,MC-17605,Corporate,33801,FUR-FU-10003981,4.992,3,0.2,1.3728
CA-2020-103989,2020-03-19,2020-03-21,First Class,MC-17605,Corporate,33801,FUR-FU-10002508,20.016,3,0.2,5.5044
CA-2020-103989,2020-03-19,2020-03-21,First Class,MC-17605,Corporate,33801,TEC-AC-10002647,170.24,2,0.2,53.2
CA-2020-140004,2020-03-21,2020-03-25,Standard Class,CB-12025,Consumer,45011,OFF-AR-10004685,7.408,2,0.2,1.2038
CA-2020-140004,2020-03-21,2020-03-25,Standard Class,CB-12025,Consumer,45011,OFF-AR-10004027,6.048,3,0.2,1.5876
US-2020-107405,2020-03-21,2020-03-25,Standard Class,TS-21205,Corporate,28806,OFF-ST-10002301,16.272,1,0.2,-3.8646
CA-2020-163223,2020-03-21,2020-03-25,Standard Class,KH-16690,Corporate,22153,TEC-PH-10000730,3499.93,7,0,909.9818
CA-2020-163223,2020-03-21,2020-03-25,Standard Class,KH-16690,Corporate,22153,OFF-LA-10004409,14.4,5,0,6.624
CA-2020-163223,2020-03-21,2020-03-25,Standard Class,KH-16690,Corporate,22153,OFF-PA-10000675,122.97,3,0,60.2553
CA-2020-163223,2020-03-21,2020-03-25,Standard Class,KH-16690,Corporate,22153,OFF-AR-10001573,9.32,4,0,2.7028
CA-2020-163223,2020-03-21,2020-03-25,Standard Class,KH-16690,Corporate,22153,OFF-BI-10001597,122.94,3,0,59.0112
US-2020-155544,2020-03-21,2020-03-25,Standard Class,GM-14440,Consumer,37918,OFF-LA-10004544,59.2,5,0.2,22.2
US-2020-155544,2020-03-21,2020-03-25,Standard Class,GM-14440,Consumer,37918,FUR-FU-10001473,32.952,3,0.2,6.5904
US-2020-155544,2020-03-21,2020-03-25,Standard Class,GM-14440,Consumer,37918,FUR-CH-10000422,218.376,3,0.2,-10.9188
US-2020-158057,2020-03-22,2020-03-26,Standard Class,CC-12685,Consumer,27405,OFF-BI-10004410,7.644,4,0.7,-5.8604
US-2020-158057,2020-03-22,2020-03-26,Standard Class,CC-12685,Consumer,27405,OFF-BI-10002735,51.465,5,0.7,-39.4565
CA-2020-148040,2020-03-22,2020-03-26,Standard Class,BF-11275,Corporate,85705,OFF-PA-10002581,74.352,3,0.2,23.235
CA-2020-148040,2020-03-22,2020-03-26,Standard Class,BF-11275,Corporate,85705,FUR-CH-10001482,314.352,3,0.2,-35.3646
US-2020-129609,2020-03-22,2020-03-22,Same Day,VM-21835,Consumer,46368,OFF-AR-10003478,16.28,2,0,6.512
CA-2020-120838,2020-03-23,2020-03-26,Second Class,PO-18865,Consumer,90036,OFF-ST-10000585,330.4,2,0,85.904
CA-2020-120838,2020-03-23,2020-03-26,Second Class,PO-18865,Consumer,90036,TEC-PH-10003484,604.752,6,0.2,37.797
CA-2020-164749,2020-03-23,2020-03-26,First Class,BG-11740,Consumer,33445,OFF-LA-10004484,9.912,3,0.2,3.2214
CA-2020-147235,2020-03-24,2020-03-28,Standard Class,CD-11920,Consumer,10024,OFF-PA-10004948,24.9,5,0,11.703
CA-2020-143637,2020-03-24,2020-03-29,Second Class,MS-17710,Consumer,93727,FUR-FU-10002813,40.48,2,0,14.5728
CA-2020-148586,2020-03-25,2020-04-01,Standard Class,AZ-10750,Consumer,10009,FUR-CH-10002439,366.786,7,0.1,65.2064
CA-2020-128237,2020-03-25,2020-03-30,Standard Class,CA-12265,Consumer,94110,OFF-AR-10003829,6.56,2,0,1.9024
CA-2020-128237,2020-03-25,2020-03-30,Standard Class,CA-12265,Consumer,94110,OFF-AR-10003338,14.88,2,0,3.72
CA-2020-128237,2020-03-25,2020-03-30,Standard Class,CA-12265,Consumer,94110,TEC-AC-10002558,45.48,4,0,15.918
CA-2020-128237,2020-03-25,2020-03-30,Standard Class,CA-12265,Consumer,94110,OFF-AR-10000034,25.44,6,0,9.9216
CA-2020-138436,2020-03-26,2020-03-30,Standard Class,JD-15895,Corporate,90036,TEC-AC-10002323,66.3,3,0,8.619
CA-2020-141838,2020-03-26,2020-03-31,Second Class,DK-12835,Corporate,94122,OFF-AR-10004272,3.36,2,0,0.84
CA-2020-141838,2020-03-26,2020-03-31,Second Class,DK-12835,Corporate,94122,OFF-BI-10003291,27.936,4,0.2,9.4284
CA-2020-141838,2020-03-26,2020-03-31,Second Class,DK-12835,Corporate,94122,TEC-PH-10004100,28.784,2,0.2,2.8784
CA-2020-100860,2020-03-26,2020-03-30,Second Class,CS-12505,Consumer,91767,OFF-LA-10001982,18.75,5,0,9
US-2020-137869,2020-03-28,2020-04-02,Standard Class,CV-12295,Consumer,50315,OFF-EN-10001509,6.12,3,0,2.8764
US-2020-137869,2020-03-28,2020-04-02,Standard Class,CV-12295,Consumer,50315,FUR-TA-10003954,1184.72,4,0,106.6248
CA-2020-100881,2020-03-28,2020-04-01,Standard Class,DR-12940,Home Office,87105,TEC-PH-10003273,302.376,3,0.2,22.6782
US-2020-117380,2020-03-28,2020-04-03,Standard Class,MP-18175,Home Office,45503,FUR-TA-10000198,330.588,1,0.4,-143.2548
CA-2020-137274,2020-03-29,2020-04-02,Standard Class,MG-18145,Consumer,75023,FUR-TA-10001889,890.841,3,0.3,-152.7156
CA-2020-169033,2020-03-30,2020-04-03,Standard Class,KM-16720,Consumer,11561,OFF-AR-10001915,49.65,5,0,20.853
CA-2020-133424,2020-03-30,2020-04-04,Standard Class,Dl-13600,Corporate,98105,OFF-ST-10002957,15.84,3,0,0
CA-2020-133424,2020-03-30,2020-04-04,Standard Class,Dl-13600,Corporate,98105,OFF-LA-10002312,44.4,3,0,22.2
US-2020-105151,2020-03-30,2020-03-31,First Class,SG-20890,Corporate,10009,OFF-AR-10001231,10.5,5,0,2.94
CA-2020-131247,2020-03-30,2020-04-04,Standard Class,GA-14725,Consumer,94110,FUR-BO-10001337,205.666,2,0.15,-12.098
CA-2020-162089,2020-03-30,2020-04-01,First Class,MP-17470,Home Office,78521,OFF-EN-10002230,335.72,5,0.2,113.3055
CA-2020-162089,2020-03-30,2020-04-01,First Class,MP-17470,Home Office,78521,TEC-PH-10001819,251.944,7,0.2,88.1804
CA-2020-162089,2020-03-30,2020-04-01,First Class,MP-17470,Home Office,78521,FUR-CH-10002304,127.302,7,0.3,-9.093
US-2020-113124,2020-03-30,2020-04-05,Standard Class,NC-18340,Consumer,55124,OFF-ST-10001511,129.3,2,0,6.465
CA-2020-128055,2020-03-31,2020-04-05,Standard Class,AA-10315,Consumer,94122,OFF-BI-10004390,673.568,2,0.2,252.588
CA-2020-128055,2020-03-31,2020-04-05,Standard Class,AA-10315,Consumer,94122,OFF-AP-10002765,52.98,2,0,14.8344
CA-2020-112403,2020-03-31,2020-03-31,Same Day,JO-15280,Consumer,19120,OFF-BI-10003529,0.852,1,0.7,-0.5964
US-2020-104759,2020-03-31,2020-04-04,Standard Class,DD-13570,Consumer,60610,OFF-BI-10002071,8.134,7,0.8,-13.8278
US-2020-104759,2020-03-31,2020-04-04,Standard Class,DD-13570,Consumer,60610,TEC-AC-10004901,79.984,2,0.2,13.9972
CA-2020-101770,2020-03-31,2020-04-04,Standard Class,KB-16240,Corporate,33180,OFF-BI-10001097,1.869,1,0.7,-1.3083
CA-2020-130428,2020-03-31,2020-03-31,Same Day,TG-21640,Consumer,33614,FUR-CH-10002965,1125.488,7,0.2,98.4802
CA-2020-130428,2020-03-31,2020-03-31,Same Day,TG-21640,Consumer,33614,OFF-BI-10001636,12.645,5,0.7,-10.116
CA-2020-130428,2020-03-31,2020-03-31,Same Day,TG-21640,Consumer,33614,OFF-AR-10004027,4.032,2,0.2,1.0584
US-2020-157021,2020-04-01,2020-04-06,Second Class,KM-16720,Consumer,94591,OFF-LA-10002312,29.6,2,0,14.8
US-2020-157021,2020-04-01,2020-04-06,Second Class,KM-16720,Consumer,94591,OFF-BI-10000042,17.088,4,0.2,5.5536
CA-2020-138359,2020-04-01,2020-04-06,Standard Class,KH-16330,Corporate,2151,OFF-ST-10000636,66.96,4,0,2.6784
CA-2020-138359,2020-04-01,2020-04-06,Standard Class,KH-16330,Corporate,2151,OFF-BI-10000145,6.24,2,0,3.0576
CA-2020-164315,2020-04-02,2020-04-08,Standard Class,RD-19585,Consumer,30605,OFF-PA-10004248,15.84,3,0,7.128
CA-2020-164315,2020-04-02,2020-04-08,Standard Class,RD-19585,Consumer,30605,TEC-PH-10001128,1049.93,7,0,293.9804
CA-2020-164315,2020-04-02,2020-04-08,Standard Class,RD-19585,Consumer,30605,OFF-AP-10003842,154.9,5,0,40.274
US-2020-157847,2020-04-02,2020-04-06,Second Class,SC-20020,Consumer,77095,OFF-PA-10002986,26.72,5,0.2,9.352
US-2020-157847,2020-04-02,2020-04-06,Second Class,SC-20020,Consumer,77095,OFF-PA-10001593,33.488,7,0.2,10.465
CA-2020-160276,2020-04-02,2020-04-08,Standard Class,AH-10690,Corporate,23464,FUR-FU-10003192,177.68,2,0,46.1968
CA-2020-112291,2020-04-03,2020-04-08,Standard Class,KE-16420,Corporate,90008,OFF-EN-10001415,11.16,2,0,5.58
CA-2020-112291,2020-04-03,2020-04-08,Standard Class,KE-16420,Corporate,90008,TEC-AC-10001284,62.31,3,0,22.4316
CA-2020-112291,2020-04-03,2020-04-08,Standard Class,KE-16420,Corporate,90008,TEC-AC-10000736,159.98,2,0,57.5928
CA-2020-105172,2020-04-04,2020-04-09,Standard Class,PK-18910,Home Office,94109,OFF-LA-10001641,18.9,6,0,9.072
CA-2020-133228,2020-04-04,2020-04-09,Standard Class,MS-17710,Consumer,48205,FUR-FU-10004020,5.47,1,0,2.3521
CA-2020-133228,2020-04-04,2020-04-09,Standard Class,MS-17710,Consumer,48205,OFF-AR-10001955,79.36,4,0,23.808
US-2020-128685,2020-04-04,2020-04-05,First Class,MZ-17515,Corporate,90008,OFF-BI-10004140,7.184,2,0.2,2.245
CA-2020-149538,2020-04-04,2020-04-08,Standard Class,KB-16585,Corporate,70506,OFF-ST-10004180,232.55,5,0,9.302
CA-2020-149538,2020-04-04,2020-04-08,Standard Class,KB-16585,Corporate,70506,TEC-AC-10002926,99.98,2,0,42.9914
CA-2020-149538,2020-04-04,2020-04-08,Standard Class,KB-16585,Corporate,70506,OFF-PA-10003797,19.44,3,0,9.3312
CA-2020-149538,2020-04-04,2020-04-08,Standard Class,KB-16585,Corporate,70506,OFF-PA-10002195,12.96,2,0,6.3504
CA-2020-113887,2020-04-05,2020-04-07,First Class,TH-21550,Home Office,10035,OFF-PA-10004071,55.48,1,0,26.6304
CA-2020-102988,2020-04-05,2020-04-09,Second Class,GM-14695,Corporate,22304,OFF-AR-10004757,22.96,7,0,7.5768
CA-2020-102988,2020-04-05,2020-04-09,Second Class,GM-14695,Corporate,22304,TEC-PH-10001615,28.99,1,0,8.4071
CA-2020-102988,2020-04-05,2020-04-09,Second Class,GM-14695,Corporate,22304,OFF-PA-10003349,12.96,2,0,6.3504
CA-2020-102988,2020-04-05,2020-04-09,Second Class,GM-14695,Corporate,22304,OFF-AR-10000127,22.96,7,0,6.6584
CA-2020-102988,2020-04-05,2020-04-09,Second Class,GM-14695,Corporate,22304,OFF-SU-10002881,4164.05,5,0,83.281
CA-2020-151001,2020-04-05,2020-04-07,First Class,JG-15805,Corporate,62521,OFF-ST-10003455,49.632,4,0.2,3.7224
CA-2020-151001,2020-04-05,2020-04-07,First Class,JG-15805,Corporate,62521,OFF-ST-10001031,52.096,4,0.2,3.9072
CA-2020-149104,2020-04-05,2020-04-07,Second Class,RD-19900,Consumer,48127,OFF-AR-10002952,26.7,2,0,7.476
CA-2020-149104,2020-04-05,2020-04-07,Second Class,RD-19900,Consumer,48127,OFF-BI-10004209,40.2,5,0,18.09
CA-2020-149104,2020-04-05,2020-04-07,Second Class,RD-19900,Consumer,48127,OFF-AR-10004685,13.89,3,0,4.5837
CA-2020-149104,2020-04-05,2020-04-07,Second Class,RD-19900,Consumer,48127,OFF-ST-10000991,689.82,6,0,20.6946
US-2020-157231,2020-04-05,2020-04-09,Standard Class,RP-19855,Corporate,40475,OFF-BI-10002852,115.36,7,0,56.5264
CA-2020-136742,2020-04-06,2020-04-10,Standard Class,GP-14740,Corporate,17602,OFF-BI-10003719,44.91,6,0.7,-35.928
US-2020-118486,2020-04-06,2020-04-08,First Class,SD-20485,Home Office,19143,OFF-SU-10004498,10.304,1,0.2,-2.1896
US-2020-118486,2020-04-06,2020-04-08,First Class,SD-20485,Home Office,19143,FUR-TA-10001039,154.764,3,0.4,-36.1116
US-2020-118486,2020-04-06,2020-04-08,First Class,SD-20485,Home Office,19143,TEC-AC-10004659,116.784,2,0.2,21.897
CA-2020-169803,2020-04-06,2020-04-12,Standard Class,SC-20260,Corporate,98115,FUR-TA-10000688,653.55,3,0,111.1035
CA-2020-169803,2020-04-06,2020-04-12,Standard Class,SC-20260,Corporate,98115,TEC-AC-10003441,33.9,2,0,2.034
CA-2020-102652,2020-04-06,2020-04-12,Standard Class,AY-10555,Corporate,90049,FUR-FU-10000747,91.96,2,0,15.6332
CA-2020-102652,2020-04-06,2020-04-12,Standard Class,AY-10555,Corporate,90049,FUR-FU-10001918,33.11,7,0,12.9129
CA-2020-102652,2020-04-06,2020-04-12,Standard Class,AY-10555,Corporate,90049,OFF-PA-10003309,19.44,3,0,9.3312
CA-2020-102652,2020-04-06,2020-04-12,Standard Class,AY-10555,Corporate,90049,OFF-PA-10001977,55.48,1,0,26.6304
CA-2020-153808,2020-04-06,2020-04-10,Second Class,FH-14275,Corporate,90004,OFF-AR-10001725,70.95,3,0,18.447
CA-2020-153808,2020-04-06,2020-04-10,Second Class,FH-14275,Corporate,90004,OFF-BI-10002794,65.568,2,0.2,23.7684
CA-2020-153808,2020-04-06,2020-04-10,Second Class,FH-14275,Corporate,90004,TEC-AC-10004171,299.97,3,0,131.9868
CA-2020-124023,2020-04-07,2020-04-10,First Class,PJ-19015,Consumer,36608,FUR-FU-10004415,8.96,2,0,2.7776
CA-2020-128846,2020-04-07,2020-04-12,Standard Class,RS-19765,Corporate,29203,TEC-PH-10003273,629.95,5,0,163.787
CA-2020-128846,2020-04-07,2020-04-12,Standard Class,RS-19765,Corporate,29203,OFF-PA-10000100,122.97,3,0,60.2553
CA-2020-165806,2020-04-07,2020-04-07,Same Day,VM-21685,Home Office,30062,OFF-PA-10003441,58.32,9,0,27.9936
CA-2020-165806,2020-04-07,2020-04-07,Same Day,VM-21685,Home Office,30062,TEC-PH-10004922,200.97,3,0,50.2425
CA-2020-100363,2020-04-08,2020-04-15,Standard Class,JM-15655,Corporate,85301,OFF-FA-10000611,2.368,2,0.2,0.8288
CA-2020-100363,2020-04-08,2020-04-15,Standard Class,JM-15655,Corporate,85301,OFF-PA-10004733,19.008,3,0.2,6.8904
US-2020-118997,2020-04-08,2020-04-12,Standard Class,RA-19885,Corporate,35601,FUR-TA-10001086,1215.92,8,0,316.1392
US-2020-163797,2020-04-08,2020-04-13,Standard Class,PC-19000,Home Office,85224,OFF-FA-10001883,49.792,8,0.2,-11.8256
CA-2020-150581,2020-04-08,2020-04-12,Standard Class,NM-18445,Home Office,94521,FUR-TA-10003748,99.592,1,0.2,2.4898
CA-2020-150581,2020-04-08,2020-04-12,Standard Class,NM-18445,Home Office,94521,TEC-AC-10001908,399.96,4,0,139.986
CA-2020-121769,2020-04-08,2020-04-12,Standard Class,JS-15880,Consumer,43615,FUR-TA-10004442,172.11,1,0.4,-94.6605
US-2020-102715,2020-04-11,2020-04-13,Second Class,JK-15370,Consumer,33180,OFF-FA-10001332,6.912,3,0.2,2.3328
US-2020-102715,2020-04-11,2020-04-13,Second Class,JK-15370,Consumer,33180,TEC-AC-10002001,383.976,3,0.2,81.5949
US-2020-102715,2020-04-11,2020-04-13,Second Class,JK-15370,Consumer,33180,OFF-PA-10000029,10.368,2,0.2,3.6288
US-2020-102715,2020-04-11,2020-04-13,Second Class,JK-15370,Consumer,33180,TEC-AC-10001874,335.944,7,0.2,41.993
US-2020-121734,2020-04-11,2020-04-16,Standard Class,SE-20110,Consumer,83501,OFF-BI-10004817,9.584,1,0.2,3.3544
CA-2020-138940,2020-04-11,2020-04-16,Second Class,GM-14455,Home Office,78745,TEC-PH-10001835,758.352,6,0.2,265.4232
CA-2020-110555,2020-04-11,2020-04-18,Standard Class,MM-18055,Consumer,59405,OFF-ST-10000876,87.08,7,0,24.3824
CA-2020-110555,2020-04-11,2020-04-18,Standard Class,MM-18055,Consumer,59405,TEC-PH-10000586,105.584,2,0.2,9.2386
CA-2020-110555,2020-04-11,2020-04-18,Standard Class,MM-18055,Consumer,59405,TEC-AC-10003399,217.44,6,0,91.3248
CA-2020-154599,2020-04-12,2020-04-17,Standard Class,KN-16450,Corporate,90278,TEC-PH-10001557,1075.088,14,0.2,94.0702
CA-2020-154599,2020-04-12,2020-04-17,Standard Class,KN-16450,Corporate,90278,TEC-PH-10000576,438.368,4,0.2,38.3572
CA-2020-154599,2020-04-12,2020-04-17,Standard Class,KN-16450,Corporate,90278,OFF-BI-10002764,18.088,7,0.2,6.5569
CA-2020-154599,2020-04-12,2020-04-17,Standard Class,KN-16450,Corporate,90278,FUR-BO-10001337,308.499,3,0.15,-18.147
US-2020-158365,2020-04-12,2020-04-17,Standard Class,SV-20785,Consumer,47401,OFF-PA-10000289,32.4,5,0,15.552
CA-2020-142979,2020-04-12,2020-04-18,Standard Class,EH-13765,Corporate,95240,OFF-AR-10002987,39.68,2,0,16.2688
CA-2020-122336,2020-04-13,2020-04-17,Second Class,JD-15895,Corporate,19140,OFF-AR-10000122,17.856,4,0.2,1.116
CA-2020-122336,2020-04-13,2020-04-17,Second Class,JD-15895,Corporate,19140,OFF-BI-10003656,509.97,10,0.7,-407.976
CA-2020-122336,2020-04-13,2020-04-17,Second Class,JD-15895,Corporate,19140,OFF-FA-10002780,30.992,13,0.2,10.0724
CA-2020-122336,2020-04-13,2020-04-17,Second Class,JD-15895,Corporate,19140,TEC-PH-10000702,71.928,12,0.4,8.3916
CA-2020-167724,2020-04-13,2020-04-18,Standard Class,BF-11170,Home Office,21215,OFF-LA-10002368,7.83,3,0,3.6018
US-2020-120740,2020-04-15,2020-04-15,Same Day,PS-18970,Home Office,90049,OFF-AP-10000240,106.96,2,0,31.0184
US-2020-120740,2020-04-15,2020-04-15,Same Day,PS-18970,Home Office,90049,FUR-FU-10004091,187.76,4,0,76.9816
CA-2020-155208,2020-04-16,2020-04-20,Standard Class,SP-20650,Corporate,28403,OFF-AR-10003478,39.072,6,0.2,9.768
CA-2020-110849,2020-04-18,2020-04-23,Standard Class,JL-15835,Consumer,90049,TEC-MA-10002859,287.968,4,0.2,97.1892
CA-2020-110849,2020-04-18,2020-04-23,Standard Class,JL-15835,Consumer,90049,OFF-AR-10002375,13.12,4,0,3.8048
CA-2020-110849,2020-04-18,2020-04-23,Standard Class,JL-15835,Consumer,90049,OFF-AR-10000657,10.75,5,0,3.5475
CA-2020-110849,2020-04-18,2020-04-23,Standard Class,JL-15835,Consumer,90049,OFF-FA-10000134,11.62,2,0,3.6022
CA-2020-100678,2020-04-18,2020-04-22,Standard Class,KM-16720,Consumer,77095,OFF-AR-10001868,2.688,2,0.2,1.008
CA-2020-100678,2020-04-18,2020-04-22,Standard Class,KM-16720,Consumer,77095,FUR-CH-10002602,317.058,3,0.3,-18.1176
CA-2020-100678,2020-04-18,2020-04-22,Standard Class,KM-16720,Consumer,77095,OFF-EN-10000056,149.352,3,0.2,50.4063
CA-2020-100678,2020-04-18,2020-04-22,Standard Class,KM-16720,Consumer,77095,TEC-AC-10000474,227.976,3,0.2,28.497
CA-2020-169460,2020-04-19,2020-04-21,Second Class,NF-18595,Home Office,95123,FUR-FU-10004017,76.14,3,0,26.649
CA-2020-158470,2020-04-19,2020-04-23,Second Class,AG-10390,Consumer,22204,OFF-BI-10003638,58.05,3,0,26.703
CA-2020-158470,2020-04-19,2020-04-23,Second Class,AG-10390,Consumer,22204,OFF-PA-10001569,71.28,11,0,34.2144
CA-2020-134572,2020-04-20,2020-04-22,Second Class,SV-20365,Consumer,77070,FUR-TA-10001705,744.1,5,0.3,-95.67
CA-2020-134572,2020-04-20,2020-04-22,Second Class,SV-20365,Consumer,77070,OFF-ST-10004634,44.84,5,0.2,5.605
CA-2020-134572,2020-04-20,2020-04-22,Second Class,SV-20365,Consumer,77070,FUR-TA-10004442,401.59,2,0.3,-131.951
CA-2020-101462,2020-04-20,2020-04-25,Standard Class,BP-11230,Consumer,90045,FUR-FU-10000409,59.92,4,0,27.5632
CA-2020-158064,2020-04-21,2020-04-25,Standard Class,AA-10375,Consumer,90008,OFF-BI-10002976,16.52,5,0.2,5.5755
CA-2020-136336,2020-04-21,2020-04-26,Standard Class,DB-13555,Corporate,42420,OFF-ST-10002574,828.84,6,0,0
CA-2020-122070,2020-04-22,2020-04-24,Second Class,AH-10030,Corporate,12180,OFF-EN-10004773,247.84,8,0,121.4416
CA-2020-122070,2020-04-22,2020-04-24,Second Class,AH-10030,Corporate,12180,OFF-BI-10004970,9.912,3,0.2,3.3453
US-2020-112564,2020-04-23,2020-04-24,First Class,TS-21160,Corporate,19134,OFF-BI-10004876,2.502,3,0.7,-1.7514
US-2020-150119,2020-04-23,2020-04-27,Standard Class,LB-16795,Home Office,43229,FUR-CH-10002965,281.372,2,0.3,-12.0588
US-2020-150119,2020-04-23,2020-04-27,Standard Class,LB-16795,Home Office,43229,FUR-CH-10002965,281.372,2,0.3,-12.0588
US-2020-150119,2020-04-23,2020-04-27,Standard Class,LB-16795,Home Office,43229,OFF-BI-10000145,7.488,8,0.7,-5.2416
US-2020-150119,2020-04-23,2020-04-27,Standard Class,LB-16795,Home Office,43229,FUR-FU-10002191,22.336,4,0.2,7.8176
CA-2020-111857,2020-04-23,2020-04-26,Second Class,NM-18445,Home Office,94109,OFF-PA-10001878,48.91,1,0,22.9877
US-2020-157406,2020-04-25,2020-04-29,Standard Class,DA-13450,Home Office,77095,OFF-PA-10003543,10.368,2,0.2,3.6288
US-2020-157406,2020-04-25,2020-04-29,Standard Class,DA-13450,Home Office,77095,OFF-AR-10002221,6.24,3,0.2,0.546
CA-2020-110100,2020-04-25,2020-04-29,Standard Class,LC-16885,Consumer,28403,TEC-PH-10004531,302.376,3,0.2,37.797
CA-2020-166954,2020-04-25,2020-04-30,Standard Class,BT-11305,Home Office,91776,FUR-FU-10003708,303.25,5,0,63.6825
CA-2020-166954,2020-04-25,2020-04-30,Standard Class,BT-11305,Home Office,91776,OFF-AP-10001391,270.72,3,0,78.5088
CA-2020-166954,2020-04-25,2020-04-30,Standard Class,BT-11305,Home Office,91776,FUR-CH-10003973,1487.04,5,0.2,148.704
CA-2020-147298,2020-04-26,2020-05-03,Standard Class,AG-10300,Corporate,90049,FUR-CH-10004886,230.28,3,0.2,23.028
CA-2020-147298,2020-04-26,2020-05-03,Standard Class,AG-10300,Corporate,90049,OFF-BI-10001525,18.288,6,0.2,5.715
CA-2020-116785,2020-04-26,2020-04-30,Standard Class,MH-17290,Home Office,90036,OFF-AR-10003504,21.4,5,0,6.206
CA-2020-116785,2020-04-26,2020-04-30,Standard Class,MH-17290,Home Office,90036,OFF-LA-10000305,12.6,2,0,5.796
CA-2020-118976,2020-04-28,2020-05-03,Standard Class,MY-18295,Corporate,21215,OFF-BI-10001628,20.86,2,0,9.387
CA-2020-118976,2020-04-28,2020-05-03,Standard Class,MY-18295,Corporate,21215,OFF-ST-10000877,497.61,9,0,129.3786
CA-2020-118976,2020-04-28,2020-05-03,Standard Class,MY-18295,Corporate,21215,OFF-AR-10004752,5.34,2,0,1.4952
CA-2020-118976,2020-04-28,2020-05-03,Standard Class,MY-18295,Corporate,21215,OFF-LA-10000452,3.15,1,0,1.512
CA-2020-140228,2020-04-28,2020-05-03,Standard Class,GB-14530,Corporate,43055,OFF-LA-10001613,6.912,3,0.2,2.5056
CA-2020-140228,2020-04-28,2020-05-03,Standard Class,GB-14530,Corporate,43055,OFF-ST-10002214,27.096,3,0.2,2.0322
CA-2020-140228,2020-04-28,2020-05-03,Standard Class,GB-14530,Corporate,43055,OFF-ST-10001128,177.568,2,0.2,-37.7332
